site_id,geo_lat,geo_lon,data_type,data_class,data_source,error
176911637,38.11163077,-89.3484611,GIC,calculated,GMU,no GIC comparison file
176915613,38.73570474,-90.04391021,GIC,calculated,GMU,no GIC comparison file
176915614,38.82503278,-90.09716831,GIC,calculated,GMU,no GIC comparison file
176989431,38.83185874,-90.70117728,GIC,calculated,GMU,no GIC comparison file
176989433,38.82648946,-90.68073902,GIC,calculated,GMU,no GIC comparison file
177041271,38.92564263,-91.94947622,GIC,calculated,GMU,no GIC comparison file
177059088,39.22142415,-88.75919705,GIC,calculated,GMU,no GIC comparison file
177059090,38.93877436,-88.27472327,GIC,calculated,GMU,no GIC comparison file
177059091,39.18491603,-89.02876312,GIC,calculated,GMU,no GIC comparison file
177068496,39.06324049,-89.40028384,GIC,calculated,GMU,no GIC comparison file
177078584,39.85122536,-89.33534029,GIC,calculated,GMU,no GIC comparison file
177078586,40.45265977,-88.90439407,GIC,calculated,GMU,no GIC comparison file
177081445,40.56218212,-89.53745655,GIC,calculated,GMU,no GIC comparison file
177188057,32.51692933,-111.8846379,GIC,calculated,GMU,no GIC comparison file
177188586,40.47884067,-88.79739966,GIC,calculated,GMU,no GIC comparison file
177188602,40.45849093,-88.7014322,GIC,calculated,GMU,no GIC comparison file
177218779,41.9307692,-91.70185638,GIC,calculated,GMU,no GIC comparison file
177529367,28.01193629,-81.90620069,GIC,calculated,GMU,no GIC comparison file
177545384,41.89447789,-88.04338392,GIC,calculated,GMU,no GIC comparison file
177545536,41.84460921,-88.25544244,GIC,calculated,GMU,no GIC comparison file
177599080,42.44672988,-87.80538766,GIC,calculated,GMU,
177612855,33.95072517,-83.75262834,GIC,calculated,GMU,no GIC comparison file
177612863,33.92797714,-83.81523473,GIC,calculated,GMU,no GIC comparison file
177767948,42.2785672,-87.86663105,GIC,calculated,GMU,
177843299,31.9865905,-83.56279781,GIC,calculated,GMU,no GIC comparison file
177850741,32.4845687,-83.5833178,GIC,calculated,GMU,no GIC comparison file
177912657,34.37811849,-84.13357535,GIC,calculated,GMU,no GIC comparison file
177912658,34.39286145,-84.08229915,GIC,calculated,GMU,no GIC comparison file
177930721,41.83330915,-88.045926,GIC,calculated,GMU,
177930723,41.63820944,-88.09483007,GIC,calculated,GMU,no GIC comparison file
177931192,34.05785257,-84.27601224,GIC,calculated,GMU,no GIC comparison file
177931194,34.09863932,-84.26665289,GIC,calculated,GMU,no GIC comparison file
177931198,34.06395136,-84.31103862,GIC,calculated,GMU,no GIC comparison file
177931207,34.05011205,-84.5852853,GIC,calculated,GMU,no GIC comparison file
177931217,34.09741828,-84.24309375,GIC,calculated,GMU,no GIC comparison file
177931230,34.10558738,-84.37853907,GIC,calculated,GMU,no GIC comparison file
177931262,34.08527855,-84.51345277,GIC,calculated,GMU,no GIC comparison file
177931263,34.05714317,-84.55458823,GIC,calculated,GMU,no GIC comparison file
177931264,34.15593077,-84.27612878,GIC,calculated,GMU,no GIC comparison file
177931269,34.12927981,-84.22987936,GIC,calculated,GMU,no GIC comparison file
177931272,34.09864931,-84.46722788,GIC,calculated,GMU,no GIC comparison file
177931277,34.05745397,-84.22913763,GIC,calculated,GMU,no GIC comparison file
177931281,34.17427803,-84.28344867,GIC,calculated,GMU,no GIC comparison file
178012055,40.33904566,-74.07088492,GIC,calculated,GMU,no GIC comparison file
178018840,34.01532122,-84.22398568,GIC,calculated,GMU,no GIC comparison file
178018846,33.96982659,-84.20573562,GIC,calculated,GMU,no GIC comparison file
178083914,40.57896475,-87.38087715,GIC,calculated,GMU,no GIC comparison file
178249105,34.18348535,-84.50870985,GIC,calculated,GMU,no GIC comparison file
178424945,44.47355217,-95.6739156,GIC,calculated,GMU,no GIC comparison file
178495186,48.1440158,-103.7322498,GIC,calculated,GMU,no GIC comparison file
178591680,38.32209956,-87.42374419,GIC,calculated,GMU,no GIC comparison file
178592482,38.31168582,-87.02405277,GIC,calculated,GMU,no GIC comparison file
178652394,38.527353,-87.24945873,GIC,calculated,GMU,no GIC comparison file
178686304,38.36406829,-88.0746035,GIC,calculated,GMU,no GIC comparison file
178686309,37.90746921,-87.72178848,GIC,calculated,GMU,no GIC comparison file
178722864,39.92523836,-87.42686171,GIC,calculated,GMU,no GIC comparison file
178722902,39.92003512,-87.43861585,GIC,calculated,GMU,no GIC comparison file
178722910,38.79537101,-87.25018046,GIC,calculated,GMU,no GIC comparison file
178742281,34.20990456,-84.77906389,GIC,calculated,GMU,no GIC comparison file
178744140,39.69245253,-86.32376311,GIC,calculated,GMU,no GIC comparison file
178826075,39.1739814,-85.86967075,GIC,calculated,GMU,no GIC comparison file
178843564,39.29610577,-86.52037058,GIC,calculated,GMU,
178843565,39.16543652,-85.95978828,GIC,calculated,GMU,no GIC comparison file
178863902,39.47639264,-87.14366574,GIC,calculated,GMU,no GIC comparison file
178863927,39.53234478,-87.39181581,GIC,calculated,GMU,no GIC comparison file
178863929,39.52863296,-87.42456222,GIC,calculated,GMU,no GIC comparison file
178910725,39.70900628,-86.62831574,GIC,calculated,GMU,no GIC comparison file
178910727,39.97176123,-86.8317281,GIC,calculated,GMU,no GIC comparison file
178910729,39.87828751,-86.48340965,GIC,calculated,GMU,no GIC comparison file
178910730,39.9824621,-86.30647805,GIC,calculated,GMU,no GIC comparison file
178915006,39.85591767,-86.22824345,GIC,calculated,GMU,no GIC comparison file
178915007,39.78408118,-86.30466646,GIC,calculated,GMU,no GIC comparison file
179005711,40.09410123,-86.16640092,GIC,calculated,GMU,no GIC comparison file
179005713,40.09844628,-85.972741,GIC,calculated,GMU,no GIC comparison file
179188162,40.67772568,-86.26043033,GIC,calculated,GMU,no GIC comparison file
179320471,41.0638684,-85.46727128,GIC,calculated,GMU,no GIC comparison file
179562474,26.07665453,-80.21282189,GIC,calculated,GMU,no GIC comparison file
179716524,34.263022,-83.80967282,GIC,calculated,GMU,no GIC comparison file
179723387,40.29987053,-86.57584995,GIC,calculated,GMU,no GIC comparison file
179735363,39.96392957,-86.80404671,GIC,calculated,GMU,no GIC comparison file
179736191,39.88196207,-85.4590707,GIC,calculated,GMU,no GIC comparison file
180015255,40.69422867,-82.79966462,GIC,calculated,GMU,no GIC comparison file
180015256,41.02088134,-83.29922776,GIC,calculated,GMU,no GIC comparison file
180022425,40.0963906,-82.01842394,GIC,calculated,GMU,no GIC comparison file
180059926,33.7491788,-84.49854107,GIC,calculated,GMU,no GIC comparison file
180059937,33.69320022,-84.49062661,GIC,calculated,GMU,no GIC comparison file
180059938,33.82173439,-84.48424578,GIC,calculated,GMU,no GIC comparison file
180122985,33.68564253,-84.61562471,GIC,calculated,GMU,no GIC comparison file
180122991,33.62938742,-84.62108703,GIC,calculated,GMU,no GIC comparison file
180131620,33.4042233,-84.364253,GIC,calculated,GMU,no GIC comparison file
180131624,33.44902862,-84.51939263,GIC,calculated,GMU,no GIC comparison file
180131626,33.4765965,-84.33115415,GIC,calculated,GMU,no GIC comparison file
180190873,40.85063311,-80.33467099,GIC,calculated,GMU,no GIC comparison file
180202045,33.0387603,-84.4829321,GIC,calculated,GMU,no GIC comparison file
180260215,36.07174579,-80.15679166,GIC,calculated,GMU,no GIC comparison file
180344448,34.38587222,-77.89280671,GIC,calculated,GMU,no GIC comparison file
180344449,34.72448746,-77.96275774,GIC,calculated,GMU,no GIC comparison file
180464807,45.56910623,-94.03878149,GIC,calculated,GMU,no GIC comparison file
180628924,41.37742776,-75.14934278,GIC,calculated,GMU,no GIC comparison file
180628927,41.07855548,-75.02426212,GIC,calculated,GMU,no GIC comparison file
180628930,41.06043844,-75.05979664,GIC,calculated,GMU,no GIC comparison file
180628955,41.05572714,-74.74035263,GIC,calculated,GMU,no GIC comparison file
180648377,42.47053991,-71.25727441,GIC,calculated,GMU,no GIC comparison file
180772856,34.80333504,-77.44701518,GIC,calculated,GMU,no GIC comparison file
180922133,39.74054293,-80.0327893,GIC,calculated,GMU,no GIC comparison file
180922134,39.72784289,-79.96041755,GIC,calculated,GMU,no GIC comparison file
181043717,34.91362805,-76.94423143,GIC,calculated,GMU,no GIC comparison file
181047000,41.19374045,-78.25169903,GIC,calculated,GMU,no GIC comparison file
181047003,41.36507637,-78.59869379,GIC,calculated,GMU,no GIC comparison file
181134948,40.58031255,-77.59022637,GIC,calculated,GMU,no GIC comparison file
181134950,40.94061615,-77.78691014,GIC,calculated,GMU,no GIC comparison file
181134952,40.63344698,-77.57724589,GIC,calculated,GMU,no GIC comparison file
181134983,40.82639699,-77.79326553,GIC,calculated,GMU,no GIC comparison file
181162731,40.224543,-76.82125335,GIC,calculated,GMU,no GIC comparison file
181162733,40.38402841,-76.90674103,GIC,calculated,GMU,no GIC comparison file
181210242,40.46626333,-78.32543478,GIC,calculated,GMU,no GIC comparison file
181210254,40.4557667,-78.0360962,GIC,calculated,GMU,no GIC comparison file
181211150,34.7485301,-76.80309325,GIC,calculated,GMU,no GIC comparison file
181212185,35.14132492,-77.12355117,GIC,calculated,GMU,no GIC comparison file
181301315,35.22228699,-77.66462843,GIC,calculated,GMU,no GIC comparison file
181388971,43.17769849,-123.5648285,GIC,calculated,GMU,no GIC comparison file
181393031,43.74300575,-124.0829268,GIC,calculated,GMU,no GIC comparison file
181510021,44.76972339,-122.9468883,GIC,calculated,GMU,no GIC comparison file
181528993,35.78114731,-77.86170807,GIC,calculated,GMU,no GIC comparison file
181529002,35.62582368,-77.36551155,GIC,calculated,GMU,no GIC comparison file
181529004,35.61377096,-77.4324081,GIC,calculated,GMU,no GIC comparison file
181544636,42.58619509,-121.8416211,GIC,calculated,GMU,no GIC comparison file
181548170,42.09376846,-122.0716093,GIC,calculated,GMU,no GIC comparison file
181559685,45.45792358,-123.8293197,GIC,calculated,GMU,no GIC comparison file
181693250,39.77781273,-122.1427555,GIC,calculated,GMU,no GIC comparison file
181967040,32.18971563,-110.2038589,GIC,calculated,GMU,no GIC comparison file
181967047,32.8750701,-109.6045674,GIC,calculated,GMU,no GIC comparison file
181967050,33.02943314,-109.313118,GIC,calculated,GMU,no GIC comparison file
181967059,32.98853782,-109.275137,GIC,calculated,GMU,no GIC comparison file
181967063,32.34111829,-109.7615366,GIC,calculated,GMU,no GIC comparison file
181977554,31.9716598,-110.9284203,GIC,calculated,GMU,no GIC comparison file
181977555,31.96463878,-110.5704467,GIC,calculated,GMU,no GIC comparison file
181977556,32.00095417,-110.1305615,GIC,calculated,GMU,no GIC comparison file
182041776,32.97558627,-112.6922372,GIC,calculated,GMU,no GIC comparison file
182041947,32.97331059,-112.6899704,GIC,calculated,GMU,no GIC comparison file
182143656,35.30286984,-111.0949227,GIC,calculated,GMU,no GIC comparison file
182143658,34.84661595,-112.0299936,GIC,calculated,GMU,no GIC comparison file
182236677,41.3340937,-105.5596366,GIC,calculated,GMU,no GIC comparison file
182301634,33.77186374,-111.9963212,GIC,calculated,GMU,no GIC comparison file
182398210,31.29388271,-85.57954561,GIC,calculated,GMU,no GIC comparison file
182398214,31.25090356,-85.28877556,GIC,calculated,GMU,no GIC comparison file
182433017,33.5440654,-86.86174355,GIC,calculated,GMU,no GIC comparison file
182439334,33.52755802,-86.71556167,GIC,calculated,GMU,no GIC comparison file
182439335,33.53539978,-86.74224151,GIC,calculated,GMU,no GIC comparison file
182451290,36.48524032,-108.2728835,GIC,calculated,GMU,no GIC comparison file
182451291,35.4027162,-107.8482691,GIC,calculated,GMU,no GIC comparison file
182451292,36.49358107,-108.2330816,GIC,calculated,GMU,no GIC comparison file
182489504,35.63163097,-101.4399306,GIC,calculated,GMU,no GIC comparison file
182593096,29.62036484,-82.8330125,GIC,calculated,GMU,no GIC comparison file
182673797,33.51727577,-86.88183556,GIC,calculated,GMU,no GIC comparison file
182867744,33.52691,-87.1798275,GIC,calculated,GMU,no GIC comparison file
182880649,33.3309846,-86.81630727,GIC,calculated,GMU,no GIC comparison file
182934473,29.81223951,-82.6765148,GIC,calculated,GMU,no GIC comparison file
182950157,41.92873981,-88.07962474,GIC,calculated,GMU,no GIC comparison file
182953196,45.85251385,-109.2573238,GIC,calculated,GMU,no GIC comparison file
182953197,45.84897577,-108.7157466,GIC,calculated,GMU,no GIC comparison file
182953198,45.95495282,-110.6658674,GIC,calculated,GMU,no GIC comparison file
182955445,45.93552453,-111.5130947,GIC,calculated,GMU,no GIC comparison file
183036506,29.63690939,-82.6786442,GIC,calculated,GMU,no GIC comparison file
183053922,47.13527939,-113.5971916,GIC,calculated,GMU,no GIC comparison file
183053924,47.13471211,-113.5971886,GIC,calculated,GMU,no GIC comparison file
183106625,33.47223958,-86.84201154,GIC,calculated,GMU,no GIC comparison file
183115175,47.71372426,-111.9652056,GIC,calculated,GMU,no GIC comparison file
183178948,45.78275697,-108.1751687,GIC,calculated,GMU,no GIC comparison file
183182039,47.56592218,-92.6081308,GIC,calculated,GMU,no GIC comparison file
183349093,33.99072237,-103.8583853,GIC,calculated,GMU,no GIC comparison file
183373829,32.44526897,-104.2003397,GIC,calculated,GMU,no GIC comparison file
183383431,33.49151162,-102.0556725,GIC,calculated,GMU,no GIC comparison file
183387714,32.50585443,-103.9655483,GIC,calculated,GMU,no GIC comparison file
183387719,32.73180802,-103.3116894,GIC,calculated,GMU,no GIC comparison file
183394247,33.52421371,-86.57976511,GIC,calculated,GMU,no GIC comparison file
183459674,33.27975732,-86.69508042,GIC,calculated,GMU,no GIC comparison file
183461177,33.5912645,-101.9671172,GIC,calculated,GMU,no GIC comparison file
183461214,33.5857557,-101.9579507,GIC,calculated,GMU,no GIC comparison file
183461221,33.52253484,-101.7390977,GIC,calculated,GMU,no GIC comparison file
183461222,33.51171233,-101.8262664,GIC,calculated,GMU,no GIC comparison file
183461223,33.57117185,-101.7914537,GIC,calculated,GMU,no GIC comparison file
183475072,33.1799813,-101.6850122,GIC,calculated,GMU,no GIC comparison file
183475074,33.5208105,-101.792442,GIC,calculated,GMU,no GIC comparison file
183493332,35.40193397,-100.8909664,GIC,calculated,GMU,no GIC comparison file
183502012,35.37284798,-100.2437809,GIC,calculated,GMU,no GIC comparison file
183504247,35.0996965,-101.8639138,GIC,calculated,GMU,no GIC comparison file
183515372,48.58515961,-97.27702341,GIC,calculated,GMU,no GIC comparison file
183603998,40.935385,-76.03032123,GIC,calculated,GMU,no GIC comparison file
183642359,40.77743152,-76.24541473,GIC,calculated,GMU,no GIC comparison file
183642361,40.83609426,-76.8278635,GIC,calculated,GMU,no GIC comparison file
183670546,41.16860538,-76.99195218,GIC,calculated,GMU,no GIC comparison file
183670549,41.19642039,-76.86068854,GIC,calculated,GMU,no GIC comparison file
183679571,40.9819335,-75.17020992,GIC,calculated,GMU,no GIC comparison file
183679586,40.98031649,-75.17148321,GIC,calculated,GMU,no GIC comparison file
183687878,40.33127728,-76.39730137,GIC,calculated,GMU,no GIC comparison file
183691714,40.81297178,-75.56897322,GIC,calculated,GMU,no GIC comparison file
183785788,40.41630393,-75.92729598,GIC,calculated,GMU,no GIC comparison file
183785849,40.37574823,-76.43576342,GIC,calculated,GMU,no GIC comparison file
183785850,40.346806,-76.63980618,GIC,calculated,GMU,no GIC comparison file
183785851,40.47694206,-75.76387945,GIC,calculated,GMU,no GIC comparison file
183785852,40.72867378,-76.44153153,GIC,calculated,GMU,no GIC comparison file
183946516,33.64609274,-87.1966073,GIC,calculated,GMU,no GIC comparison file
184112546,47.22985954,-93.31363756,GIC,calculated,GMU,no GIC comparison file
184358106,39.50338596,-97.54635098,GIC,calculated,GMU,no GIC comparison file
184360537,32.42368625,-86.20164468,GIC,calculated,GMU,no GIC comparison file
184390017,39.7250659,-87.43388668,GIC,calculated,GMU,no GIC comparison file
184502722,35.12645518,-78.97123072,GIC,calculated,GMU,no GIC comparison file
184502723,35.12659816,-78.97169322,GIC,calculated,GMU,no GIC comparison file
184502724,35.15403243,-78.98199624,GIC,calculated,GMU,no GIC comparison file
184521717,34.32835009,-77.87728744,GIC,calculated,GMU,no GIC comparison file
184521741,34.1597466,-77.89382968,GIC,calculated,GMU,no GIC comparison file
184521742,34.22555928,-77.82821195,GIC,calculated,GMU,no GIC comparison file
